OrderID,OrderDate,CustomerName,Age,City,Product,Category,Quantity,UnitPrice,Discount,TotalSales,PaymentMode,OrderStatus,Order_Date,Total_Sales
739,2025-05-25,Riya,55.0,Jaipur,Keyboard,Accessories,1,36202.0,5,34391.9,UPI,Cancelled,2025-05-25,34391.9
741,2025-11-01,Kabir,46.0,Mumbai,Keyboard,Accessories,3,11405.0,5,32504.25,UPI,Processing,2025-11-01,32504.25
742,2025-02-22,Diya,38.0,Pune,Laptop,Electronics,3,21996.0,5,62688.6,Cash,Processing,2025-02-22,62688.6
743,2025-03-15,Ayesha,54.0,Pune,Printer,Office,8,45420.0,0,363360.0,Cash,Processing,2025-03-15,363360.0
744,2025-07-16,Zoya,59.0,Mumbai,Phone,Electronics,6,46312.0,10,250084.8,UPI,Cancelled,2025-07-16,250084.8
748,2025-10-06,Riya,48.0,Pune,Phone,Electronics,3,39940.0,10,107838.0,Card,Cancelled,2025-10-06,107838.0
750,2025-09-27,Najrin,47.0,Pune,Laptop,Electronics,6,43033.0,0,258198.0,UPI,Cancelled,2025-09-27,258198.0
751,2025-01-30, Aarav ,35.0,Jaipur,Printer,Office,1,28703.0,0,28703.0,Cash,Cancelled,2025-01-30,28703.0
753,2025-05-02,Diya,19.0,Mumbai,Keyboard,Accessories,3,53786.0,10,145222.2,Card,Cancelled,2025-05-02,145222.2
754,2025-12-20,Diya,56.0,Delhi,Phone,Electronics,8,26828.0,0,214624.0,Card,Processing,2025-12-20,214624.0
755,2025-02-08,Diya,58.0,Chennai,Keyboard,Accessories,3,29701.0,10,80192.7,Card,Processing,2025-02-08,80192.7
757,2025-11-17,Aarav,34.0,Jaipur,Keyboard,Accessories,3,50553.0,10,136493.1,Card,Delivered,2025-11-17,136493.1
758,2025-01-20,Kabir,36.0,Pune,Phone,Electronics,7,37704.0,10,237535.2,Card,Cancelled,2025-01-20,237535.2
759,2025-04-30,Zoya,28.0,Mumbai,Laptop,Electronics,7,54523.0,0,381661.0,Cash,Cancelled,2025-04-30,381661.0
760,2025-08-06,Zoya,50.0,Bhopal,Printer,Office,1,3491.0,5,3316.45,Cash,Delivered,2025-08-06,3316.45
761,2025-12-04,Aarav,36.0,Delhi,Phone,Electronics,8,44877.0,15,305163.6,UPI,Cancelled,2025-12-04,305163.6
762,2025-07-03,Zoya,26.0,Delhi,Laptop,Electronics,8,38971.0,0,311768.0,Card,Processing,2025-07-03,311768.0
764,2025-09-10,Riya,44.0,Mumbai,Printer,Office,3,57108.0,10,154191.6,Card,Delivered,2025-09-10,154191.6
765,2025-07-29,Najrin,50.0,Mumbai,Printer,Office,6,24606.0,10,132872.4,Cash,Cancelled,2025-07-29,132872.4
766,2025-09-09,Zoya,40.0,Chennai,Phone,Electronics,7,4682.0,5,31135.3,Card,Cancelled,2025-09-09,31135.3
767,2025-11-15,Aarav,53.0,Delhi,Printer,Office,1,36364.0,5,34545.8,UPI,Processing,2025-11-15,34545.8
768,2025-07-16,Ayesha,37.0,Mumbai,Laptop,Electronics,4,31531.0,10,113511.6,Card,Cancelled,2025-07-16,113511.6
769,2025-08-24,Aarav,46.0,Bhopal,Phone,Electronics,6,53234.0,5,303433.8,UPI,Cancelled,2025-08-24,303433.8
770,2025-07-11,Diya,18.0,Mumbai,Printer,Office,2,36449.0,15,61963.3,Cash,Delivered,2025-07-11,61963.3
771,2025-10-10,Riya,32.0,Bhopal,Printer,Office,2,45448.0,15,77261.59999999999,UPI,Cancelled,2025-10-10,77261.59999999999
772,2025-12-11, Najrin ,47.0,Pune,Printer,Office,3,46269.0,0,138807.0,Cash,Processing,2025-12-11,138807.0
773,2025-12-10,Diya,28.0,Chennai,Laptop,Electronics,7,35806.0,10,225577.8,UPI,Delivered,2025-12-10,225577.8
774,2025-01-01,Najrin,40.0,Delhi,Keyboard,Accessories,2,17674.0,10,31813.2,UPI,Delivered,2025-01-01,31813.2
775,2025-04-21,Najrin,39.0,Pune,Printer,Office,4,12636.0,10,45489.6,Card,Cancelled,2025-04-21,45489.6
776,2025-02-01,Aarav,49.0,Mumbai,Printer,Office,6,45161.0,5,257417.7,UPI,Delivered,2025-02-01,257417.7
778,2025-12-29,Ayesha,36.0,Chennai,Phone,Electronics,4,32689.0,10,117680.4,Card,Delivered,2025-12-29,117680.4
779,2025-12-26,Zoya,34.0,Jaipur,Laptop,Electronics,8,55281.0,0,442248.0,UPI,Processing,2025-12-26,442248.0
780,2025-05-23,Riya,54.0,Bhopal,Phone,Electronics,6,58997.0,10,318583.8,UPI,Cancelled,2025-05-23,318583.8
781,2025-03-05,Kabir,40.0,Bhopal,Keyboard,Accessories,7,55787.0,0,390509.0,UPI,Delivered,2025-03-05,390509.0
782,2025-05-18,Riya,49.0,Bhopal,Laptop,Electronics,4,41670.0,15,141678.0,UPI,Processing,2025-05-18,141678.0
785,2025-03-10,Riya,43.0,Bhopal,Printer,Office,3,30389.0,10,82050.3,Card,Cancelled,2025-03-10,82050.3
786,2025-05-04,Najrin,58.0,Chennai,Laptop,Electronics,2,24434.0,5,46424.6,UPI,Processing,2025-05-04,46424.6
787,2025-12-16,Ayesha,33.0,Delhi,Laptop,Electronics,1,53527.0,0,53527.0,Cash,Delivered,2025-12-16,53527.0
788,2025-05-27,Aarav,54.0,Pune,Phone,Electronics,five,54041.0,10,243184.5,UPI,Processing,2025-05-27,243184.5
789,2025-12-19,Rehan,21.0,Jaipur,Laptop,Electronics,3,47115.0,5,134277.75,UPI,Processing,2025-12-19,134277.75
791,2025-02-20,Najrin,30.0,Jaipur,Printer,Office,4,18730.0,5,71174.0,Cash,Cancelled,2025-02-20,71174.0
792,2025-03-19,Ayesha,30.0,Jaipur,Laptop,Electronics,3,25750.0,5,73387.5,UPI,Delivered,2025-03-19,73387.5
793,2025-07-03,Riya,28.0,Mumbai,Laptop,Electronics,4,8128.0,5,30886.4,Cash,Delivered,2025-07-03,30886.4
794,2025-03-20,Zoya,29.0,Bhopal,Keyboard,Accessories,8,46436.0,0,371488.0,UPI,Processing,2025-03-20,371488.0
795,2025-12-27,Rehan,20.0,Mumbai,Keyboard,Accessories,2,24373.0,10,43871.4,UPI,Processing,2025-12-27,43871.4
797,2025-09-14,Zoya,21.0,Delhi,Printer,Office,2,54324.0,5,103215.6,Cash,Delivered,2025-09-14,103215.6
798,2025-02-03,Rehan,43.0,Jaipur,Keyboard,Accessories,2,28998.0,10,52196.4,Card,Processing,2025-02-03,52196.4
799,2025-06-10,Zoya,52.0,Mumbai,Keyboard,Accessories,4,48517.0,10,174661.2,Card,Delivered,2025-06-10,174661.2
800,2025-09-25,Aarav,47.0,Delhi,Printer,Office,1,608.0,5,577.6,UPI,Cancelled,2025-09-25,577.6
801,2025-03-05,Ayesha,49.0,Pune,Laptop,Electronics,4,44556.0,10,160401.6,UPI,Cancelled,2025-03-05,160401.6
802,2025-11-08,Najrin,59.0,Chennai,Phone,Electronics,4,32311.0,10,116319.6,Cash,Delivered,2025-11-08,116319.6
804,2025-09-18,Najrin,20.0,Delhi,Phone,Electronics,5,42874.0,0,214370.0,UPI,Delivered,2025-09-18,214370.0
805,2025-09-25, Najrin ,37.0,Jaipur,Laptop,Electronics,5,3123.0,10,14053.5,Card,Delivered,2025-09-25,14053.5
806,2025-12-11,Ayesha,40.0,Bhopal,Phone,Electronics,2,36305.0,0,72610.0,Card,Processing,2025-12-11,72610.0
807,2025-06-24,Aarav,39.0,Chennai,Laptop,Electronics,2,31192.0,15,53026.4,Card,Delivered,2025-06-24,53026.4
808,2025-01-13,Najrin,20.0,Mumbai,Phone,Electronics,6,30245.0,10,163323.0,Cash,Delivered,2025-01-13,163323.0
809,2025-06-17,Kabir,38.0,Delhi,Printer,Office,8,5888.0,0,47104.0,UPI,Delivered,2025-06-17,47104.0
810,2025-11-09,Aarav,52.0,Pune,Laptop,Electronics,2,19593.0,0,39186.0,Cash,Cancelled,2025-11-09,39186.0
811,2025-10-22,Riya,46.0,Bhopal,Keyboard,Accessories,3,37008.0,10,99921.6,Card,Cancelled,2025-10-22,99921.6
813,2025-01-07,Zoya,29.0,Chennai,Printer,Office,8,51691.0,15,351498.8,Card,Processing,2025-01-07,351498.8
815,2025-06-11,Rehan,40.0,Jaipur,Phone,Electronics,five,59905.0,15,305515.5,UPI,Delivered,2025-06-11,305515.5
816,2025-05-11,Ayesha,19.0,Delhi,Keyboard,Accessories,five,34199.0,15,203484.05,Card,Delivered,2025-05-11,203484.05
817,2025-04-16,Zoya,20.0,Delhi,Keyboard,Accessories,1,28395.0,0,28395.0,Card,Cancelled,2025-04-16,28395.0
818,2025-10-05,Rehan,44.0,Chennai,Printer,Office,7,22944.0,15,136516.8,Card,Processing,2025-10-05,136516.8
819,2025-03-18,Rehan,51.0,Bhopal,Laptop,Electronics,3,28457.0,5,81102.45,Card,Delivered,2025-03-18,81102.45
820,2025-09-10,Diya,51.0,Chennai,printer,Office,five,18416.0,5,87476.0,UPI,Cancelled,2025-09-10,87476.0
821,2025-06-24,Zoya,57.0,Mumbai,Keyboard,Accessories,3,38351.0,0,115053.0,Cash,Cancelled,2025-06-24,115053.0
822,2025-05-31,Zoya,26.0,Delhi,Keyboard,Accessories,3,19972.0,5,56920.2,Card,Delivered,2025-05-31,56920.2
823,2025-01-27,Ayesha,50.0,Pune,Printer,Office,five,42272.0,0,295904.0,UPI,Cancelled,2025-01-27,295904.0
824,2025-10-10,Najrin,56.0,Mumbai,Keyboard,Accessories,2,12479.0,5,23710.1,Card,Delivered,2025-10-10,23710.1
825,2025-01-28,Kabir,49.0,Pune,Printer,Office,2,8695.0,0,17390.0,Cash,Delivered,2025-01-28,17390.0
827,2025-09-17,Zoya,43.0,Mumbai,Printer,Office,6,52489.0,0,314934.0,Card,Processing,2025-09-17,314934.0
828,2025-12-13,Kabir,30.0,Pune,Laptop,Electronics,3,27250.0,5,77662.5,Cash,Processing,2025-12-13,77662.5
829,2025-01-09,Ayesha,18.0,Mumbai,Phone,Electronics,4,14673.0,0,58692.0,Cash,Processing,2025-01-09,58692.0
831,2025-10-18,Rehan,37.0,Pune,Keyboard,Accessories,4,27951.0,5,106213.8,Cash,Cancelled,2025-10-18,106213.8
832,2025-08-15,Riya,55.0,Chennai,Printer,Office,8,45579.0,10,328168.8,UPI,Cancelled,2025-08-15,328168.8
833,2025-02-03,Aarav,39.0,Bhopal,Keyboard,Accessories,5,45478.0,0,227390.0,Card,Processing,2025-02-03,227390.0
834,2025-09-23,Kabir,25.0,Delhi,Printer,Office,6,50143.0,10,270772.2,Card,Delivered,2025-09-23,270772.2
835,2025-12-09,Ayesha,58.0,Bhopal,Keyboard,Accessories,1,43808.0,15,37236.8,UPI,Delivered,2025-12-09,37236.8
836,2025-07-29,Riya,18.0,Mumbai,Laptop,Electronics,five,38800.0,10,244440.0,UPI,Cancelled,2025-07-29,244440.0
837,2025-10-31,Diya,55.0,Bhopal,Keyboard,Accessories,3,5904.0,10,15940.8,Card,Delivered,2025-10-31,15940.8
838,2025-06-05,Kabir,38.0,Bhopal,Phone,Electronics,6,37733.0,10,203758.2,Card,Cancelled,2025-06-05,203758.2
839,2025-01-05,Aarav,40.0,Bhopal,Laptop,Electronics,5,19975.0,5,94881.25,UPI,Cancelled,2025-01-05,94881.25
840,2025-01-07,Najrin,58.0,Bhopal,Keyboard,Accessories,8,1983.0,15,13484.4,UPI,Cancelled,2025-01-07,13484.4
841,2025-06-24,Diya,54.0,Chennai,Laptop,Electronics,4,17977.0,10,64717.2,Cash,Delivered,2025-06-24,64717.2
842,2025-12-27,Rehan,32.0,Bhopal,Laptop,Electronics,5,11257.0,5,53470.75,UPI,Delivered,2025-12-27,53470.75
843,2025-12-17,Aarav,30.0,Bhopal,Keyboard,Accessories,3,33664.0,15,85843.2,Card,Cancelled,2025-12-17,85843.2
844,2025-08-06,Kabir,46.0,Chennai,Keyboard,Accessories,6,8799.0,0,52794.0,UPI,Delivered,2025-08-06,52794.0
847,2025-08-21,Najrin,43.0,Pune,Keyboard,Accessories,5,8994.0,0,44970.0,Cash,Delivered,2025-08-21,44970.0
849,2025-03-29,Zoya,43.0,Pune,Keyboard,Accessories,8,50238.0,15,341618.4,UPI,Processing,2025-03-29,341618.4
850,2025-11-03,Ayesha,22.0,Mumbai,Keyboard,Accessories,7,23271.0,0,162897.0,Cash,Processing,2025-11-03,162897.0
851,2025-02-24,Najrin,23.0,Pune,Printer,Office,8,49347.0,15,335559.6,Cash,Delivered,2025-02-24,335559.6
852,2025-11-14,Najrin,58.0,Jaipur,Laptop,Electronics,5,56720.0,0,283600.0,Cash,Cancelled,2025-11-14,283600.0
853,2025-01-09,Rehan,53.0,Chennai,Laptop,Electronics,3,41401.0,15,105572.55,Card,Delivered,2025-01-09,105572.55
854,2025-02-06,Zoya,46.0,Delhi,Printer,Office,4,24675.0,15,83895.0,Cash,Delivered,2025-02-06,83895.0
855,2025-07-12,Aarav,31.0,Mumbai,Keyboard,Accessories,2,967.0,15,1643.9,Card,Cancelled,2025-07-12,1643.9
857,2025-03-05,Ayesha,21.0,Jaipur,Printer,Office,4,1260.0,15,4284.0,Cash,Cancelled,2025-03-05,4284.0
858,2025-01-07,Kabir,36.0,Bhopal,Keyboard,Accessories,3,50148.0,0,150444.0,UPI,Delivered,2025-01-07,150444.0
859,2025-10-07,Najrin,50.0,Pune,Keyboard,Accessories,1,28202.0,5,26791.9,Cash,Processing,2025-10-07,26791.9
860,2025-10-18,Rehan,45.0,Delhi,Laptop,Electronics,1,12084.0,15,10271.4,UPI,Delivered,2025-10-18,10271.4
861,2025-12-27,Diya,43.0,Jaipur,Laptop,Electronics,3,44039.0,0,132117.0,UPI,Processing,2025-12-27,132117.0
862,2025-01-30,Riya,53.0,Jaipur,Keyboard,Accessories,2,4736.0,0,9472.0,Card,Delivered,2025-01-30,9472.0
863,2025-04-22,Diya,27.0,Jaipur,Phone,Electronics,3,48807.0,5,139099.95,UPI,Cancelled,2025-04-22,139099.95
865,2025-11-10,Zoya,39.0,Jaipur,Printer,Office,4,3521.0,10,12675.6,UPI,Processing,2025-11-10,12675.6
866,2025-06-25,Aarav,30.0,Bhopal,Keyboard,Accessories,6,35053.0,10,189286.2,UPI,Processing,2025-06-25,189286.2
868,2025-08-10,Riya,57.0,Chennai,Keyboard,Accessories,1,54671.0,15,46470.35,Cash,Cancelled,2025-08-10,46470.35
869,2025-06-15,Diya,60.0,Pune,Phone,Electronics,1,2576.0,10,2318.4,Card,Cancelled,2025-06-15,2318.4
870,2025-02-13,Kabir,44.0,Pune,Printer,Office,2,51238.0,10,92228.4,Card,Delivered,2025-02-13,92228.4
871,2025-11-16,Aarav,20.0,Bhopal,Printer,Office,3,17183.0,15,43816.65,UPI,Processing,2025-11-16,43816.65
872,2025-03-07,Ayesha,52.0,Bhopal,Keyboard,Accessories,6,50172.0,15,255877.2,Card,Delivered,2025-03-07,255877.2
873,2025-02-22,Kabir,33.0,Bhopal,Printer,Office,2,19109.0,0,38218.0,UPI,Processing,2025-02-22,38218.0
874,2025-01-01,Zoya,54.0,Jaipur,Phone,Electronics,5,49980.0,0,249900.0,UPI,Processing,2025-01-01,249900.0
875,2025-11-23,Ayesha,50.0,Mumbai,Keyboard,Accessories,7,46080.0,0,322560.0,UPI,Cancelled,2025-11-23,322560.0
876,2025-12-19,Aarav,27.0,Chennai,Printer,Office,2,13038.0,5,24772.2,UPI,Delivered,2025-12-19,24772.2
878,2025-01-06,Diya,47.0,Jaipur,Printer,Office,8,27120.0,10,195264.0,Cash,Processing,2025-01-06,195264.0
879,2025-07-29,Aarav,44.0,Chennai,Laptop,Electronics,5,21367.0,0,106835.0,Cash,Delivered,2025-07-29,106835.0
880,2025-05-01,Kabir,22.0,Chennai,Keyboard,Accessories,five,12458.0,10,33636.6,UPI,Processing,2025-05-01,33636.6
882,2025-01-14,Diya,25.0,Pune,Printer,Office,6,44898.0,0,269388.0,Card,Cancelled,2025-01-14,269388.0
883,2025-04-29,Aarav,60.0,Pune,Laptop,Electronics,2,59524.0,0,119048.0,UPI,Processing,2025-04-29,119048.0
885,2025-11-15,Riya,50.0,Chennai,Laptop,Electronics,3,3354.0,5,9558.9,Cash,Cancelled,2025-11-15,9558.9
887,2025-06-22,Zoya,60.0,Pune,Keyboard,Accessories,2,36505.0,10,65709.0,UPI,Processing,2025-06-22,65709.0
888,2025-01-31,Zoya,24.0,Delhi,Laptop,Electronics,2,21739.0,0,43478.0,UPI,Delivered,2025-01-31,43478.0
889,2025-06-29,Zoya,41.0,Chennai,Keyboard,Accessories,7,553.0,0,3871.0,UPI,Delivered,2025-06-29,3871.0
892,2025-09-22,Riya,34.0,Mumbai,Laptop,Electronics,2,34891.0,5,66292.9,Card,Processing,2025-09-22,66292.9
893,2025-12-12,Diya,26.0,Jaipur,Keyboard,Accessories,6,31154.0,15,158885.4,UPI,Delivered,2025-12-12,158885.4
894,2025-12-05,Aarav,53.0,Chennai,Keyboard,Accessories,6,36545.0,0,219270.0,Cash,Delivered,2025-12-05,219270.0
895,2025-05-16,Zoya,39.0,Chennai,Keyboard,Accessories,6,52866.0,10,285476.4,Card,Cancelled,2025-05-16,285476.4
896,2025-11-29,Rehan,44.0,Mumbai,Printer,Office,7,34480.0,0,241360.0,Card,Processing,2025-11-29,241360.0
898,2025-11-21,Ayesha,49.0,Delhi,Keyboard,Accessories,1,11852.0,10,10666.8,UPI,Delivered,2025-11-21,10666.8
900,2025-08-27,Zoya,39.0,Delhi,Phone,Electronics,8,52184.0,15,354851.2,Card,Processing,2025-08-27,354851.2
901,2025-04-04,Najrin,29.0,Chennai,Phone,Electronics,3,56105.0,15,143067.75,UPI,Cancelled,2025-04-04,143067.75
902,2025-03-05,Zoya,54.0,Mumbai,Printer,Office,3,5942.0,15,15152.1,Cash,Cancelled,2025-03-05,15152.1
903,2025-12-11,Aarav,54.0,Mumbai,Phone,Electronics,5,52138.0,0,260690.0,Cash,Cancelled,2025-12-11,260690.0
905,2025-03-21,Aarav,34.0,Pune,Keyboard,Accessories,4,51211.0,15,174117.4,Cash,Processing,2025-03-21,174117.4
906,2025-05-29,Riya,42.0,Chennai,Laptop,Electronics,3,43559.0,5,124143.15,Cash,Cancelled,2025-05-29,124143.15
907,2025-01-28,Riya,40.0,Jaipur,Phone,Electronics,4,19849.0,0,79396.0,UPI,Cancelled,2025-01-28,79396.0
908,2025-02-15,Riya,21.0,Bhopal,Laptop,Electronics,1,25118.0,0,25118.0,UPI,Delivered,2025-02-15,25118.0
909,2025-02-03,Rehan,33.0,Mumbai,Phone,Electronics,1,49872.0,10,44884.8,UPI,Cancelled,2025-02-03,44884.8
910,2025-03-02,Riya,28.0,Chennai,Laptop,Electronics,8,44182.0,10,318110.4,UPI,Processing,2025-03-02,318110.4
911,2025-12-14,Aarav,44.0,Pune,Keyboard,Accessories,1,28593.0,15,24304.05,Card,Cancelled,2025-12-14,24304.05
912,2025-03-12,Ayesha,54.0,Chennai,Laptop,Electronics,7,35204.0,5,234106.6,Cash,Cancelled,2025-03-12,234106.6
914,2025-09-19,Najrin,54.0,Delhi,Keyboard,Accessories,2,18959.0,15,32230.3,UPI,Delivered,2025-09-19,32230.3
915,2025-09-07,Ayesha,34.0,Mumbai,Keyboard,Accessories,8,51274.0,10,369172.8,UPI,Processing,2025-09-07,369172.8
916,2025-11-04,Aarav,40.0,Bhopal,Laptop,Electronics,7,40290.0,15,239725.5,Card,Delivered,2025-11-04,239725.5
917,2025-01-30,Rehan,21.0,Pune,Keyboard,Accessories,1,24435.0,5,23213.25,Card,Delivered,2025-01-30,23213.25
918,2025-05-19,Diya,21.0,Chennai,Keyboard,Accessories,7,17908.0,5,119088.2,Card,Processing,2025-05-19,119088.2
919,2025-09-29,Ayesha,25.0,Chennai,Keyboard,Accessories,6,24299.0,5,138504.3,Card,Delivered,2025-09-29,138504.3
921,2025-11-26,Rehan,48.0,Mumbai,Keyboard,Accessories,6,48498.0,0,290988.0,Cash,Processing,2025-11-26,290988.0
922,2025-10-20,Najrin,56.0,Bhopal,Printer,Office,5,35189.0,0,175945.0,UPI,Processing,2025-10-20,175945.0
923,2025-10-08,Najrin,57.0,Pune,Keyboard,Accessories,2,3192.0,5,6064.799999999999,Cash,Cancelled,2025-10-08,6064.799999999999
924,2025-10-07,Rehan,49.0,Mumbai,Printer,Office,8,39815.0,5,302594.0,Cash,Processing,2025-10-07,302594.0
925,2025-08-11,Riya,37.0,Jaipur,Laptop,Electronics,5,7722.0,15,32818.5,UPI,Cancelled,2025-08-11,32818.5
926,2025-01-14,Najrin,26.0,Delhi,Phone,Electronics,4,38679.0,15,131508.6,UPI,Cancelled,2025-01-14,131508.6
927,2025-06-25,Ayesha,41.0,Mumbai,Phone,Electronics,3,21897.0,5,62406.45,Card,Cancelled,2025-06-25,62406.45
928,2025-02-17,Ayesha,51.0,Jaipur,Laptop,Electronics,5,50200.0,15,213350.0,Cash,Cancelled,2025-02-17,213350.0
929,2025-09-07,Zoya,38.0,Pune,Printer,Office,6,46206.0,15,235650.6,Cash,Cancelled,2025-09-07,235650.6
930,2025-12-07,Najrin,19.0,Bhopal,Phone,Electronics,6,46289.0,15,236073.9,Cash,Cancelled,2025-12-07,236073.9
931,2025-11-18,Najrin,44.0,Chennai,Laptop,Electronics,4,24513.0,0,98052.0,Cash,Cancelled,2025-11-18,98052.0
932,2025-09-25,Zoya,23.0,Chennai,Phone,Electronics,5,8969.0,5,42602.75,UPI,Processing,2025-09-25,42602.75
933,2025-07-16,Aarav,20.0,Bhopal,Keyboard,Accessories,7,47756.0,5,317577.4,UPI,Delivered,2025-07-16,317577.4
934,2025-06-14,Ayesha,44.0,Delhi,Phone,Electronics,4,54416.0,15,185014.4,Cash,Cancelled,2025-06-14,185014.4
935,2025-10-31,Zoya,47.0,Chennai,Laptop,Electronics,4,44828.0,10,161380.8,Card,Processing,2025-10-31,161380.8
936,2025-04-15,Diya,30.0,Jaipur,Laptop,Electronics,2,48569.0,5,92281.1,Cash,Cancelled,2025-04-15,92281.1
937,2025-06-23,Kabir,18.0,Chennai,Printer,Office,2,52432.0,10,94377.6,Cash,Processing,2025-06-23,94377.6
938,2025-01-18, Rehan ,26.0,Bhopal,Keyboard,Accessories,8,33999.0,0,271992.0,Card,Cancelled,2025-01-18,271992.0
939,2025-12-04,Riya,23.0,Chennai,Phone,Electronics,3,43168.0,5,123028.8,UPI,Processing,2025-12-04,123028.8
941,2025-08-24,Aarav,33.0,Pune,Phone,Electronics,5,34560.0,0,172800.0,Card,Delivered,2025-08-24,172800.0
942,2025-03-28,Diya,58.0,Chennai,Printer,Office,6,24815.0,10,134001.0,Cash,Processing,2025-03-28,134001.0
943,2025-09-28,Ayesha,53.0,Pune,Laptop,Electronics,3,8661.0,5,24683.85,Cash,Delivered,2025-09-28,24683.85
944,2025-03-21,Rehan,24.0,Chennai,Keyboard,Accessories,8,40776.0,10,293587.2,UPI,Delivered,2025-03-21,293587.2
946,2025-11-20,Kabir,33.0,Bhopal,Phone,Electronics,5,42784.0,5,203224.0,Card,Processing,2025-11-20,203224.0
947,2025-12-05,Ayesha,53.0,Bhopal,Laptop,Electronics,2,12116.0,0,24232.0,Card,Delivered,2025-12-05,24232.0
948,2025-08-18,Rehan,52.0,Pune,Phone,Electronics,6,11361.0,5,64757.7,Cash,Delivered,2025-08-18,64757.7
950,2025-03-11,Najrin,32.0,Jaipur,Laptop,Electronics,6,46229.0,0,277374.0,UPI,Cancelled,2025-03-11,277374.0
952,2025-02-15,Riya,44.0,Mumbai,Printer,Office,1,38236.0,0,38236.0,Card,Delivered,2025-02-15,38236.0
953,2025-09-26,Zoya,43.0,Bhopal,Phone,Electronics,3,10232.0,5,29161.2,Card,Delivered,2025-09-26,29161.2
954,2025-04-26,Rehan,33.0,Jaipur,Keyboard,Accessories,3,36224.0,15,92371.2,Card,Delivered,2025-04-26,92371.2
955,2025-10-20,Ayesha,24.0,Mumbai,Phone,Electronics,3,16377.0,15,41761.35,Cash,Cancelled,2025-10-20,41761.35
956,2025-10-04,Zoya,41.0,Jaipur,printer,Office,8,44703.0,15,303980.4,Card,Cancelled,2025-10-04,303980.4
958,2025-12-18,Rehan,44.0,Mumbai,Phone,Electronics,2,5472.0,0,10944.0,Card,Cancelled,2025-12-18,10944.0
959,2025-01-31,Kabir,31.0,Delhi,Phone,Electronics,6,39331.0,10,212387.4,UPI,Processing,2025-01-31,212387.4
961,2025-01-19,Najrin,56.0,Delhi,Keyboard,Accessories,1,17656.0,10,15890.4,UPI,Delivered,2025-01-19,15890.4
962,2025-12-07,Diya,32.0,Bhopal,Keyboard,Accessories,1,37174.0,10,33456.6,UPI,Processing,2025-12-07,33456.6
965,2025-03-02,Riya,49.0,Chennai,Printer,Office,6,24167.0,15,123251.7,Card,Cancelled,2025-03-02,123251.7
966,2025-01-25,Rehan,31.0,Chennai,Keyboard,Accessories,4,48914.0,5,185873.2,UPI,Processing,2025-01-25,185873.2
967,2025-04-14,Rehan,52.0,Bhopal,Printer,Office,5,23805.0,5,113073.75,UPI,Delivered,2025-04-14,113073.75
968,2025-07-08,Diya,51.0,Pune,Printer,Office,8,48936.0,10,352339.2,UPI,Cancelled,2025-07-08,352339.2
969,2025-11-03,Ayesha,51.0,Mumbai,Phone,Electronics,7,3920.0,0,27440.0,Cash,Delivered,2025-11-03,27440.0
971,2025-08-01,Riya,55.0,Jaipur,Printer,Office,five,9678.0,15,8226.3,UPI,Delivered,2025-08-01,8226.3
972,2025-07-11,Aarav,43.0,Jaipur,Keyboard,Accessories,6,14372.0,10,77608.8,UPI,Cancelled,2025-07-11,77608.8
973,2025-08-20,Diya,28.0,Jaipur,Printer,Office,5,6379.0,0,31895.0,UPI,Cancelled,2025-08-20,31895.0
974,2025-08-18,Diya,27.0,Chennai,Keyboard,Accessories,5,38750.0,0,193750.0,Cash,Processing,2025-08-18,193750.0
975,2025-07-07,Najrin,50.0,Chennai,Printer,Office,6,14820.0,10,80028.0,Cash,Processing,2025-07-07,80028.0
976,2025-05-28,Ayesha,20.0,Bhopal,Laptop,Electronics,2,9762.0,0,19524.0,Cash,Cancelled,2025-05-28,19524.0
979,2025-10-09,Najrin,59.0,Jaipur,Keyboard,Accessories,8,58162.0,10,418766.4,UPI,Processing,2025-10-09,418766.4
980,2025-03-14, Diya ,42.0,Delhi,Printer,Office,5,54617.0,0,273085.0,Cash,Delivered,2025-03-14,273085.0
981,2025-08-24,Rehan,58.0,Jaipur,Phone,Electronics,2,13614.0,15,23143.8,Cash,Delivered,2025-08-24,23143.8
982,2025-07-09,Zoya,48.0,Delhi,Printer,Office,8,32165.0,0,257320.0,Cash,Cancelled,2025-07-09,257320.0
983,2025-03-16,Aarav,53.0,Delhi,Phone,Electronics,3,42154.0,0,126462.0,Cash,Processing,2025-03-16,126462.0
984,2025-05-23,Rehan,24.0,Jaipur,Laptop,Electronics,7,38911.0,10,245139.3,Cash,Delivered,2025-05-23,245139.3
985,2025-07-04,Riya,58.0,Chennai,Printer,Office,4,58525.0,10,210690.0,UPI,Processing,2025-07-04,210690.0
987,2025-12-17,Zoya,60.0,Mumbai,Phone,Electronics,5,55592.0,10,250164.0,UPI,Processing,2025-12-17,250164.0
988,2025-06-10,Riya,46.0,Bhopal,Laptop,Electronics,7,49099.0,10,309323.7,UPI,Cancelled,2025-06-10,309323.7
990,2025-05-15,Najrin,33.0,Mumbai,Laptop,Electronics,5,35274.0,0,176370.0,Card,Delivered,2025-05-15,176370.0
991,2025-10-15,Najrin,58.0,Bhopal,Printer,Office,4,16225.0,5,61655.0,Cash,Processing,2025-10-15,61655.0
992,2025-06-09,Diya,55.0,Bhopal,Phone,Electronics,4,33416.0,5,126980.8,Cash,Cancelled,2025-06-09,126980.8
