OrderID,OrderDate,CustomerName,Age,City,Product,Category,Quantity,UnitPrice,Discount,TotalSales,PaymentMode,OrderStatus
789,2025-12-19,Rehan,21.0,Jaipur,Laptop,Electronics,3,47115,5,134277.75,UPI,Processing
790,2025-10-19,Zoya,18.0,Jaipur,Laptop,Electronics,1,N/A,0,4333.0,UPI,Delivered
791,2025-02-20,Najrin,30.0,Jaipur,Printer,Office,4,18730,5,71174.0,Cash,Cancelled
792,2025-03-19,Ayesha,30.0,Jaipur,Laptop,Electronics,3,25750,5,73387.5,UPI,Delivered
793,2025-07-03,Riya,28.0,Mumbai,Laptop,Electronics,4,8128,5,30886.4,Cash,Delivered
794,2025-03-20,Zoya,29.0,Bhopal,Keyboard,Accessories,8,46436,0,371488.0,UPI,Processing
795,2025-12-27,Rehan,20.0,Mumbai,Keyboard,Accessories,2,24373,10,43871.4,UPI,Processing
796,2025-12-11,Aarav,23.0,,Laptop,Electronics,8,48750,0,390000.0,Cash,Processing
797,2025-09-14,Zoya,21.0,Delhi,Printer,Office,2,54324,5,103215.6,Cash,Delivered
798,2025-02-03,Rehan,43.0,Jaipur,Keyboard,Accessories,2,28998,10,52196.4,Card,Processing
799,2025-06-10,Zoya,52.0,Mumbai,Keyboard,Accessories,4,48517,10,174661.2,Card,Delivered
800,2025-09-25,Aarav,47.0,Delhi,Printer,Office,1,608,5,577.6,UPI,Cancelled
801,2025-03-05,Ayesha,49.0,Pune,Laptop,Electronics,4,44556,10,160401.6,UPI,Cancelled
802,2025-11-08,Najrin,59.0,Chennai,Phone,Electronics,4,32311,10,116319.6,Cash,Delivered
803,2025-01-25,Ayesha,,Delhi,Keyboard,Accessories,3,25145,5,71663.25,UPI,Delivered
804,2025-09-18,Najrin,20.0,Delhi,Phone,Electronics,5,42874,0,214370.0,UPI,Delivered
805,2025-09-25, Najrin ,37.0,Jaipur,Laptop,Electronics,5,3123,10,14053.5,Card,Delivered
806,2025-12-11,Ayesha,40.0,Bhopal,Phone,Electronics,2,36305,0,72610.0,Card,Processing
807,2025-06-24,Aarav,39.0,Chennai,Laptop,Electronics,2,31192,15,53026.4,Card,Delivered
808,2025-01-13,Najrin,20.0,Mumbai,Phone,Electronics,6,30245,10,163323.0,Cash,Delivered
809,2025-06-17,Kabir,38.0,Delhi,Printer,Office,8,5888,0,47104.0,UPI,Delivered
810,2025-11-09,Aarav,52.0,Pune,Laptop,Electronics,2,19593,0,39186.0,Cash,Cancelled
811,2025-10-22,Riya,46.0,Bhopal,Keyboard,Accessories,3,37008,10,99921.6,Card,Cancelled
812,2025-04-24,Kabir,21.0,,Printer,Office,4,58816,15,199974.4,Card,Delivered
813,2025-01-07,Zoya,29.0,Chennai,Printer,Office,8,51691,15,351498.8,Card,Processing
814,2025-04-06,Diya,20.0,,Laptop,Electronics,4,44167,10,159001.2,Card,Processing
815,2025-06-11,Rehan,40.0,Jaipur,Phone,Electronics,five,59905,15,305515.5,UPI,Delivered
816,2025-05-11,Ayesha,19.0,Delhi,Keyboard,Accessories,five,34199,15,203484.05,Card,Delivered
817,2025-04-16,Zoya,20.0,Delhi,Keyboard,Accessories,1,28395,0,28395.0,Card,Cancelled
818,2025-10-05,Rehan,44.0,Chennai,Printer,Office,7,22944,15,136516.8,Card,Processing
819,2025-03-18,Rehan,51.0,Bhopal,Laptop,Electronics,3,28457,5,81102.45,Card,Delivered
820,2025-09-10,Diya,51.0,Chennai,printer,Office,five,18416,5,87476.0,UPI,Cancelled
821,2025-06-24,Zoya,57.0,Mumbai,Keyboard,Accessories,3,38351,0,115053.0,Cash,Cancelled
822,2025-05-31,Zoya,26.0,Delhi,Keyboard,Accessories,3,19972,5,56920.2,Card,Delivered
823,2025-01-27,Ayesha,50.0,Pune,Printer,Office,five,42272,0,295904.0,UPI,Cancelled
824,2025-10-10,Najrin,56.0,Mumbai,Keyboard,Accessories,2,12479,5,23710.1,Card,Delivered
825,2025-01-28,Kabir,49.0,Pune,Printer,Office,2,8695,0,17390.0,Cash,Delivered
826,2025-07-16,Diya,60.0,Bhopal,Laptop,Electronics,five,N/A,5,56829.0,Card,Cancelled
827,2025-09-17,Zoya,43.0,Mumbai,Printer,Office,6,52489,0,314934.0,Card,Processing
828,2025-12-13,Kabir,30.0,Pune,Laptop,Electronics,3,27250,5,77662.5,Cash,Processing
829,2025-01-09,Ayesha,18.0,Mumbai,Phone,Electronics,4,14673,0,58692.0,Cash,Processing
830,2025-06-04,Ayesha,,Chennai,Printer,Office,5,N/A,10,198108.0,Card,Cancelled
831,2025-10-18,Rehan,37.0,Pune,Keyboard,Accessories,4,27951,5,106213.8,Cash,Cancelled
832,2025-08-15,Riya,55.0,Chennai,Printer,Office,8,45579,10,328168.8,UPI,Cancelled
833,2025-02-03,Aarav,39.0,Bhopal,Keyboard,Accessories,5,45478,0,227390.0,Card,Processing
834,2025-09-23,Kabir,25.0,Delhi,Printer,Office,6,50143,10,270772.2,Card,Delivered
835,2025-12-09,Ayesha,58.0,Bhopal,Keyboard,Accessories,1,43808,15,37236.8,UPI,Delivered
836,2025-07-29,Riya,18.0,Mumbai,Laptop,Electronics,five,38800,10,244440.0,UPI,Cancelled
837,2025-10-31,Diya,55.0,Bhopal,Keyboard,Accessories,3,5904,10,15940.8,Card,Delivered
838,2025-06-05,Kabir,38.0,Bhopal,Phone,Electronics,6,37733,10,203758.2,Card,Cancelled
839,2025-01-05,Aarav,40.0,Bhopal,Laptop,Electronics,5,19975,5,94881.25,UPI,Cancelled
840,2025-01-07,Najrin,58.0,Bhopal,Keyboard,Accessories,8,1983,15,13484.4,UPI,Cancelled
841,2025-06-24,Diya,54.0,Chennai,Laptop,Electronics,4,17977,10,64717.2,Cash,Delivered
842,2025-12-27,Rehan,32.0,Bhopal,Laptop,Electronics,5,11257,5,53470.75,UPI,Delivered
843,2025-12-17,Aarav,30.0,Bhopal,Keyboard,Accessories,3,33664,15,85843.2,Card,Cancelled
844,2025-08-06,Kabir,46.0,Chennai,Keyboard,Accessories,6,8799,0,52794.0,UPI,Delivered
845,2025-06-28,Aarav,,Mumbai,Phone,Electronics,7,43371,15,258057.45,UPI,Delivered
846,2025-10-11,Rehan,,,Phone,Electronics,8,51050,15,347140.0,Card,Cancelled
847,2025-08-21,Najrin,43.0,Pune,Keyboard,Accessories,5,8994,0,44970.0,Cash,Delivered
848,2025-10-13,Ayesha,56.0,,Phone,Electronics,7,13419,0,93933.0,Card,Processing
849,2025-03-29,Zoya,43.0,Pune,Keyboard,Accessories,8,50238,15,341618.4,UPI,Processing
850,2025-11-03,Ayesha,22.0,Mumbai,Keyboard,Accessories,7,23271,0,162897.0,Cash,Processing
851,2025-02-24,Najrin,23.0,Pune,Printer,Office,8,49347,15,335559.6,Cash,Delivered
852,2025-11-14,Najrin,58.0,Jaipur,Laptop,Electronics,5,56720,0,283600.0,Cash,Cancelled
853,2025-01-09,Rehan,53.0,Chennai,Laptop,Electronics,3,41401,15,105572.55,Card,Delivered
854,2025-02-06,Zoya,46.0,Delhi,Printer,Office,4,24675,15,83895.0,Cash,Delivered
855,2025-07-12,Aarav,31.0,Mumbai,Keyboard,Accessories,2,967,15,1643.9,Card,Cancelled
856,2025-05-03,Aarav,45.0,Jaipur,Keyboard,Accessories,6,N/A,10,83451.6,Cash,Delivered
857,2025-03-05,Ayesha,21.0,Jaipur,Printer,Office,4,1260,15,4284.0,Cash,Cancelled
858,2025-01-07,Kabir,36.0,Bhopal,Keyboard,Accessories,3,50148,0,150444.0,UPI,Delivered
859,2025-10-07,Najrin,50.0,Pune,Keyboard,Accessories,1,28202,5,26791.9,Cash,Processing
860,2025-10-18,Rehan,45.0,Delhi,Laptop,Electronics,1,12084,15,10271.4,UPI,Delivered
861,2025-12-27,Diya,43.0,Jaipur,Laptop,Electronics,3,44039,0,132117.0,UPI,Processing
862,2025-01-30,Riya,53.0,Jaipur,Keyboard,Accessories,2,4736,0,9472.0,Card,Delivered
863,2025-04-22,Diya,27.0,Jaipur,Phone,Electronics,3,48807,5,139099.95,UPI,Cancelled
864,2025-12-02,Aarav,56.0,,Keyboard,Accessories,8,24417,0,195336.0,Card,Delivered
865,2025-11-10,Zoya,39.0,Jaipur,Printer,Office,4,3521,10,12675.6,UPI,Processing
866,2025-06-25,Aarav,30.0,Bhopal,Keyboard,Accessories,6,35053,10,189286.2,UPI,Processing
867,2025-05-20,Rehan,26.0,,Laptop,Electronics,1,25174,5,23915.3,Cash,Delivered
868,2025-08-10,Riya,57.0,Chennai,Keyboard,Accessories,1,54671,15,46470.35,Cash,Cancelled
869,2025-06-15,Diya,60.0,Pune,Phone,Electronics,1,2576,10,2318.4,Card,Cancelled
870,2025-02-13,Kabir,44.0,Pune,Printer,Office,2,51238,10,92228.40000000001,Card,Delivered
871,2025-11-16,Aarav,20.0,Bhopal,Printer,Office,3,17183,15,43816.65,UPI,Processing
872,2025-03-07,Ayesha,52.0,Bhopal,Keyboard,Accessories,6,50172,15,255877.2,Card,Delivered
873,2025-02-22,Kabir,33.0,Bhopal,Printer,Office,2,19109,0,38218.0,UPI,Processing
874,2025-01-01,Zoya,54.0,Jaipur,Phone,Electronics,5,49980,0,249900.0,UPI,Processing
875,2025-11-23,Ayesha,50.0,Mumbai,Keyboard,Accessories,7,46080,0,322560.0,UPI,Cancelled
876,2025-12-19,Aarav,27.0,Chennai,Printer,Office,2,13038,5,24772.2,UPI,Delivered
877,2025-09-30,Ayesha,,Bhopal,Laptop,Electronics,8,44990,10,323928.0,Cash,Delivered
878,2025-01-06,Diya,47.0,Jaipur,Printer,Office,8,27120,10,195264.0,Cash,Processing
879,2025-07-29,Aarav,44.0,Chennai,Laptop,Electronics,5,21367,0,106835.0,Cash,Delivered
880,2025-05-01,Kabir,22.0,Chennai,Keyboard,Accessories,five,12458,10,33636.6,UPI,Processing
881,2025-02-20,Rehan,,Delhi,Phone,Electronics,8,997,15,6779.599999999999,UPI,Processing
882,2025-01-14,Diya,25.0,Pune,Printer,Office,6,44898,0,269388.0,Card,Cancelled
883,2025-04-29,Aarav,60.0,Pune,Laptop,Electronics,2,59524,0,119048.0,UPI,Processing
884,2025-03-04,Aarav,28.0,,Phone,Electronics,4,32739,15,111312.6,Cash,Cancelled
885,2025-11-15,Riya,50.0,Chennai,Laptop,Electronics,3,3354,5,9558.9,Cash,Cancelled
886,2025-11-27,Diya,35.0,,Laptop,Electronics,3,5282,5,15053.7,UPI,Delivered
887,2025-06-22,Zoya,60.0,Pune,Keyboard,Accessories,2,36505,10,65709.0,UPI,Processing
888,2025-01-31,Zoya,24.0,Delhi,Laptop,Electronics,2,21739,0,43478.0,UPI,Delivered
889,2025-06-29,Zoya,41.0,Chennai,Keyboard,Accessories,7,553,0,3871.0,UPI,Delivered
890,2025-03-01,Diya,,,Printer,Office,3,42804,15,109150.2,Card,Cancelled
891,2025-08-17,Zoya,,Pune,Phone,Electronics,7,50643,10,319050.9,Card,Cancelled
892,2025-09-22,Riya,34.0,Mumbai,Laptop,Electronics,2,34891,5,66292.9,Card,Processing
893,2025-12-12,Diya,26.0,Jaipur,Keyboard,Accessories,6,31154,15,158885.4,UPI,Delivered
894,2025-12-05,Aarav,53.0,Chennai,Keyboard,Accessories,6,36545,0,219270.0,Cash,Delivered
895,2025-05-16,Zoya,39.0,Chennai,Keyboard,Accessories,6,52866,10,285476.4,Card,Cancelled
896,2025-11-29,Rehan,44.0,Mumbai,Printer,Office,7,34480,0,241360.0,Card,Processing
897,2025-07-18,Rehan,53.0,Delhi,Keyboard,Accessories,3,N/A,10,50139.0,UPI,Processing
898,2025-11-21,Ayesha,49.0,Delhi,Keyboard,Accessories,1,11852,10,10666.8,UPI,Delivered
899,2025-03-11,Diya,28.0,,Laptop,Electronics,5,40729,5,193462.75,Card,Cancelled
900,2025-08-27,Zoya,39.0,Delhi,Phone,Electronics,8,52184,15,354851.2,Card,Processing
901,2025-04-04,Najrin,29.0,Chennai,Phone,Electronics,3,56105,15,143067.75,UPI,Cancelled
902,2025-03-05,Zoya,54.0,Mumbai,Printer,Office,3,5942,15,15152.1,Cash,Cancelled
903,2025-12-11,Aarav,54.0,Mumbai,Phone,Electronics,5,52138,0,260690.0,Cash,Cancelled
904,2025-08-24,Zoya,59.0,Pune,Printer,Office,4,N/A,10,121784.4,UPI,Cancelled
905,2025-03-21,Aarav,34.0,Pune,Keyboard,Accessories,4,51211,15,174117.4,Cash,Processing
906,2025-05-29,Riya,42.0,Chennai,Laptop,Electronics,3,43559,5,124143.15,Cash,Cancelled
907,2025-01-28,Riya,40.0,Jaipur,Phone,Electronics,4,19849,0,79396.0,UPI,Cancelled
908,2025-02-15,Riya,21.0,Bhopal,Laptop,Electronics,1,25118,0,25118.0,UPI,Delivered
909,2025-02-03,Rehan,33.0,Mumbai,Phone,Electronics,1,49872,10,44884.8,UPI,Cancelled
910,2025-03-02,Riya,28.0,Chennai,Laptop,Electronics,8,44182,10,318110.4,UPI,Processing
911,2025-12-14,Aarav,44.0,Pune,Keyboard,Accessories,1,28593,15,24304.05,Card,Cancelled
912,2025-03-12,Ayesha,54.0,Chennai,Laptop,Electronics,7,35204,5,234106.6,Cash,Cancelled
913,2025-04-02,Zoya,,Delhi,Phone,Electronics,7,31485,5,209375.25,UPI,Cancelled
914,2025-09-19,Najrin,54.0,Delhi,Keyboard,Accessories,2,18959,15,32230.3,UPI,Delivered
915,2025-09-07,Ayesha,34.0,Mumbai,Keyboard,Accessories,8,51274,10,369172.8,UPI,Processing
916,2025-11-04,Aarav,40.0,Bhopal,Laptop,Electronics,7,40290,15,239725.5,Card,Delivered
917,2025-01-30,Rehan,21.0,Pune,Keyboard,Accessories,1,24435,5,23213.25,Card,Delivered
918,2025-05-19,Diya,21.0,Chennai,Keyboard,Accessories,7,17908,5,119088.2,Card,Processing
919,2025-09-29,Ayesha,25.0,Chennai,Keyboard,Accessories,6,24299,5,138504.3,Card,Delivered
920,2025-11-19,Riya,,Bhopal,Phone,Electronics,1,20247,10,18222.3,Card,Cancelled
921,2025-11-26,Rehan,48.0,Mumbai,Keyboard,Accessories,6,48498,0,290988.0,Cash,Processing
922,2025-10-20,Najrin,56.0,Bhopal,Printer,Office,5,35189,0,175945.0,UPI,Processing
923,2025-10-08,Najrin,57.0,Pune,Keyboard,Accessories,2,3192,5,6064.799999999999,Cash,Cancelled
924,2025-10-07,Rehan,49.0,Mumbai,Printer,Office,8,39815,5,302594.0,Cash,Processing
925,2025-08-11,Riya,37.0,Jaipur,Laptop,Electronics,5,7722,15,32818.5,UPI,Cancelled
926,2025-01-14,Najrin,26.0,Delhi,Phone,Electronics,4,38679,15,131508.6,UPI,Cancelled
927,2025-06-25,Ayesha,41.0,Mumbai,Phone,Electronics,3,21897,5,62406.45,Card,Cancelled
928,2025-02-17,Ayesha,51.0,Jaipur,Laptop,Electronics,5,50200,15,213350.0,Cash,Cancelled
929,2025-09-07,Zoya,38.0,Pune,Printer,Office,6,46206,15,235650.6,Cash,Cancelled
930,2025-12-07,Najrin,19.0,Bhopal,Phone,Electronics,6,46289,15,236073.9,Cash,Cancelled
931,2025-11-18,Najrin,44.0,Chennai,Laptop,Electronics,4,24513,0,98052.0,Cash,Cancelled
932,2025-09-25,Zoya,23.0,Chennai,Phone,Electronics,5,8969,5,42602.75,UPI,Processing
933,2025-07-16,Aarav,20.0,Bhopal,Keyboard,Accessories,7,47756,5,317577.4,UPI,Delivered
934,2025-06-14,Ayesha,44.0,Delhi,Phone,Electronics,4,54416,15,185014.4,Cash,Cancelled
935,2025-10-31,Zoya,47.0,Chennai,Laptop,Electronics,4,44828,10,161380.8,Card,Processing
936,2025-04-15,Diya,30.0,Jaipur,Laptop,Electronics,2,48569,5,92281.09999999999,Cash,Cancelled
937,2025-06-23,Kabir,18.0,Chennai,Printer,Office,2,52432,10,94377.6,Cash,Processing
938,2025-01-18, Rehan ,26.0,Bhopal,Keyboard,Accessories,8,33999,0,271992.0,Card,Cancelled
939,2025-12-04,Riya,23.0,Chennai,Phone,Electronics,3,43168,5,123028.8,UPI,Processing
940,2025-10-06,Aarav,45.0,,Keyboard,Accessories,2,4689,5,8909.1,Card,Processing
941,2025-08-24,Aarav,33.0,Pune,Phone,Electronics,5,34560,0,172800.0,Card,Delivered
942,2025-03-28,Diya,58.0,Chennai,Printer,Office,6,24815,10,134001.0,Cash,Processing
943,2025-09-28,Ayesha,53.0,Pune,Laptop,Electronics,3,8661,5,24683.85,Cash,Delivered
944,2025-03-21,Rehan,24.0,Chennai,Keyboard,Accessories,8,40776,10,293587.2,UPI,Delivered
945,2025-10-27,Zoya,20.0,,Printer,Office,4,5228,5,19866.4,Cash,Cancelled
946,2025-11-20,Kabir,33.0,Bhopal,Phone,Electronics,5,42784,5,203224.0,Card,Processing
947,2025-12-05,Ayesha,53.0,Bhopal,Laptop,Electronics,2,12116,0,24232.0,Card,Delivered
948,2025-08-18,Rehan,52.0,Pune,Phone,Electronics,6,11361,5,64757.7,Cash,Delivered
949,2025-11-09,Riya,44.0,Chennai,Phone,Electronics,4,N/A,10,139802.4,Cash,Processing
950,2025-03-11,Najrin,32.0,Jaipur,Laptop,Electronics,6,46229,0,277374.0,UPI,Cancelled
951,2025-06-09,Rehan,,Delhi,Printer,Office,3,47674,5,135870.9,UPI,Delivered
952,2025-02-15,Riya,44.0,Mumbai,Printer,Office,1,38236,0,38236.0,Card,Delivered
953,2025-09-26,Zoya,43.0,Bhopal,Phone,Electronics,3,10232,5,29161.2,Card,Delivered
954,2025-04-26,Rehan,33.0,Jaipur,Keyboard,Accessories,3,36224,15,92371.2,Card,Delivered
955,2025-10-20,Ayesha,24.0,Mumbai,Phone,Electronics,3,16377,15,41761.35,Cash,Cancelled
956,2025-10-04,Zoya,41.0,Jaipur,printer,Office,8,44703,15,303980.4,Card,Cancelled
957,2025-04-05,Diya,28.0,Chennai,Printer,Office,3,N/A,10,137035.8,Cash,Cancelled
958,2025-12-18,Rehan,44.0,Mumbai,Phone,Electronics,2,5472,0,10944.0,Card,Cancelled
959,2025-01-31,Kabir,31.0,Delhi,Phone,Electronics,6,39331,10,212387.4,UPI,Processing
960,2025-07-26,Diya,34.0,,Laptop,Electronics,5,41582,15,176723.5,UPI,Cancelled
961,2025-01-19,Najrin,56.0,Delhi,Keyboard,Accessories,1,17656,10,15890.4,UPI,Delivered
962,2025-12-07,Diya,32.0,Bhopal,Keyboard,Accessories,1,37174,10,33456.6,UPI,Processing
963,2025-03-13,Diya,60.0,,Phone,Electronics,8,16698,10,120225.6,Card,Processing
964,2025-11-18,Diya,34.0,Chennai,Laptop,Electronics,3,N/A,15,81492.9,UPI,Processing
965,2025-03-02,Riya,49.0,Chennai,Printer,Office,6,24167,15,123251.7,Card,Cancelled
966,2025-01-25,Rehan,31.0,Chennai,Keyboard,Accessories,4,48914,5,185873.2,UPI,Processing
967,2025-04-14,Rehan,52.0,Bhopal,Printer,Office,5,23805,5,113073.75,UPI,Delivered
968,2025-07-08,Diya,51.0,Pune,Printer,Office,8,48936,10,352339.2,UPI,Cancelled
969,2025-11-03,Ayesha,51.0,Mumbai,Phone,Electronics,7,3920,0,27440.0,Cash,Delivered
970,2025-12-24,Ayesha,46.0,,Keyboard,Accessories,6,13089,15,66753.9,UPI,Cancelled
971,2025-08-01,Riya,55.0,Jaipur,Printer,Office,five,9678,15,8226.3,UPI,Delivered
972,2025-07-11,Aarav,43.0,Jaipur,Keyboard,Accessories,6,14372,10,77608.8,UPI,Cancelled
973,2025-08-20,Diya,28.0,Jaipur,Printer,Office,5,6379,0,31895.0,UPI,Cancelled
974,2025-08-18,Diya,27.0,Chennai,Keyboard,Accessories,5,38750,0,193750.0,Cash,Processing
975,2025-07-07,Najrin,50.0,Chennai,Printer,Office,6,14820,10,80028.0,Cash,Processing
976,2025-05-28,Ayesha,20.0,Bhopal,Laptop,Electronics,2,9762,0,19524.0,Cash,Cancelled
977,2025-06-02,Najrin,29.0,Jaipur,Keyboard,Accessories,7,N/A,10,108108.0,Cash,Processing
978,2025-01-31, Rehan ,,Delhi,Phone,Electronics,7,32836,5,218359.4,Card,Processing
979,2025-10-09,Najrin,59.0,Jaipur,Keyboard,Accessories,8,58162,10,418766.4,UPI,Processing
980,2025-03-14, Diya ,42.0,Delhi,Printer,Office,5,54617,0,273085.0,Cash,Delivered
981,2025-08-24,Rehan,58.0,Jaipur,Phone,Electronics,2,13614,15,23143.8,Cash,Delivered
982,2025-07-09,Zoya,48.0,Delhi,Printer,Office,8,32165,0,257320.0,Cash,Cancelled
983,2025-03-16,Aarav,53.0,Delhi,Phone,Electronics,3,42154,0,126462.0,Cash,Processing
984,2025-05-23,Rehan,24.0,Jaipur,Laptop,Electronics,7,38911,10,245139.3,Cash,Delivered
985,2025-07-04,Riya,58.0,Chennai,Printer,Office,4,58525,10,210690.0,UPI,Processing
986,2025-11-17,Diya,,Delhi,Laptop,Electronics,2,55377,10,99678.6,Cash,Delivered
987,2025-12-17,Zoya,60.0,Mumbai,Phone,Electronics,5,55592,10,250164.0,UPI,Processing
988,2025-06-10,Riya,46.0,Bhopal,Laptop,Electronics,7,49099,10,309323.7,UPI,Cancelled
989,2025-07-11,Aarav,30.0,Mumbai,Printer,Office,1,N/A,0,22073.0,Card,Delivered
990,2025-05-15,Najrin,33.0,Mumbai,Laptop,Electronics,5,35274,0,176370.0,Card,Delivered
991,2025-10-15,Najrin,58.0,Bhopal,Printer,Office,4,16225,5,61655.0,Cash,Processing
992,2025-06-09,Diya,55.0,Bhopal,Phone,Electronics,4,33416,5,126980.8,Cash,Cancelled
993,2025-04-19,Aarav,55.0,Jaipur,Laptop,Electronics,7,38951,10,245391.3,Cash,Cancelled
994,2025-04-10,Najrin,22.0,Bhopal,Printer,Office,5,21231,5,100847.25,Card,Delivered
995,2025-11-26,Zoya,33.0,Jaipur,Keyboard,Accessories,4,17931,0,71724.0,UPI,Delivered
996,2025-05-18,Riya,39.0,Jaipur,Laptop,Electronics,5,19288,0,96440.0,UPI,Delivered
997,2025-03-16,Riya,,Chennai,Laptop,Electronics,8,28170,5,214092.0,Cash,Cancelled
998,2025-11-04,Diya,54.0,Chennai,Laptop,Electronics,7,36650,5,243722.5,UPI,Processing
999,2025-09-16,Riya,40.0,Mumbai,Keyboard,Accessories,5,45853,10,206338.5,UPI,Processing
1000,2025-10-25,Kabir,50.0,,Printer,Office,6,20717,0,124302.0,Card,Cancelled
432,2025-09-20,Riya,35.0,Mumbai,Phone,Electronics,8,7391,0,59128.0,Cash,Delivered
180,2025-02-26,Zoya,25.0,Pune,Phone,Electronics,6,15001,0,90006.0,Card,Cancelled
602,2025-06-11,Kabir,21.0,Jaipur,Keyboard,Accessories,7,39689,10,250040.7,UPI,Delivered
248,2025-04-18,Riya,33.0,,Phone,Electronics,2,29438,10,52988.4,Cash,Cancelled
657,2025-03-07,Diya,50.0,Delhi,Laptop,Electronics,1,28143,0,28143.0,Cash,Cancelled
320,2025-07-04,Rehan,42.0,Delhi,Printer,Office,4,1873,5,7117.4,UPI,Delivered
614,2025-03-04,Rehan,46.0,Mumbai,Laptop,Electronics,3,4008,10,10821.6,Cash,Delivered
493,2025-06-25,Najrin,34.0,Delhi,Keyboard,Accessories,6,31110,5,177327.0,Card,Cancelled
791,2025-02-20,Najrin,30.0,Jaipur,Printer,Office,4,18730,5,71174.0,Cash,Cancelled
869,2025-06-15,Diya,60.0,Pune,Phone,Electronics,1,2576,10,2318.4,Card,Cancelled
276,2025-10-29,Ayesha,19.0,Jaipur,Laptop,Electronics,8,1332,10,9590.4,Cash,Processing
970,2025-12-24,Ayesha,46.0,,Keyboard,Accessories,6,13089,15,66753.9,UPI,Cancelled
21,2025-02-19,Najrin,47.0,Pune,Printer,Office,8,N/A,5,334552.0,Cash,Cancelled
469,2025-08-10,Aarav,48.0,Bhopal,Keyboard,Accessories,3,29212,5,83254.2,UPI,Processing
557,2025-07-20,Najrin,,Pune,Printer,Office,2,21733,0,43466.0,Cash,Processing
351,2025-12-17,Najrin,18.0,Chennai,Keyboard,Accessories,5,42333,10,190498.5,Cash,Delivered
587,2025-08-14, Najrin ,36.0,Mumbai,Laptop,Electronics,1,10956,0,10956.0,Cash,Cancelled
778,2025-12-29,Ayesha,36.0,Chennai,Phone,Electronics,4,32689,10,117680.4,Card,Delivered
150,2025-05-05,Diya,45.0,Jaipur,Keyboard,Accessories,4,25447,0,101788.0,Card,Processing
537,2025-02-21,Rehan,32.0,Mumbai,Printer,Office,8,36305,15,246874.0,Card,Processing
